Latitude,Longitude,Elevation_m,Distance_to_River_km,Distance_to_Coast_km,Rainfall_mm,Temperature_C,Soil_Type,Vegetation_Type,Archaeological_Potential
-6.03677945541768,-173.83195584089114,325,14.97,43.89,3669,18,Black Soil,Shrubland,Medium
-21.47479149364282,-122.02032633898777,279,31.4,902.51,577,20,Sandy,Grassland,Low
-6.681762195388131,135.92563211769425,2131,27.19,628.99,3010,13,Rocky,Grassland,Low
-12.052310974626508,16.616145980329094,296,49.99,163.02,3845,0,Clay,Coastal,Low
-41.91901713096285,-77.36035359205889,60,26.9,904.63,1642,24,Clay,Grassland,Low
20.97288941324581,-18.41415459209594,2120,12.23,973.73,3677,34,Clay,Coastal,Medium
67.25382635130724,154.53224137950826,1496,40.87,612.11,1888,33,Clay,Coastal,Low
42.40506987962293,-16.706206965569123,1374,29.41,347.08,1238,21,Clay,Shrubland,Low
22.108699109598987,-151.16643386911284,542,48.71,858.48,1989,1,Rocky,Desert,Low
-8.241976602132759,18.568945838125387,491,15.48,842.19,1778,31,Rocky,Shrubland,Low
-21.37282809001904,123.47427638164123,300,8.7,259.45,624,-2,Red Soil,Forest,Medium
12.600341022537776,109.14161723342812,2691,38.95,808.95,3190,24,Clay,Grassland,Low
-26.86449224026957,43.271930339710764,2006,19.94,768.79,3139,28,Sandy,Forest,Low
40.505246890094426,-126.3392604885308,262,5.91,21.95,3055,13,Rocky,Savanna,Medium
-55.08931129014201,178.13417762870472,1549,9.34,441.33,510,18,Sandy,Desert,Medium
57.05483602407659,-161.43261226582635,2157,0.28,755.15,631,17,Alluvial,Forest,Medium
-12.362385439984955,128.2602142499424,1768,47.26,982.54,586,-1,Laterite,Forest,Low
-7.186036449944595,-109.38954890685278,460,2.55,581.09,1384,9,Rocky,Forest,High
51.76066442704209,-115.2713270601995,645,4.68,106.07,1538,34,Black Soil,Desert,Medium
-42.671576766495306,-36.61285058459919,1215,14.7,816.01,820,32,Clay,Forest,Medium
53.02916542419318,98.03298426318185,1426,45.8,251.24,2170,10,Red Soil,Grassland,Low
37.66548322083243,177.75317889148488,1715,27.88,504.31,331,20,Rocky,Forest,Low
-47.09885493091585,159.53743913829675,667,34.07,35.45,2189,0,Red Soil,Coastal,Low
-15.899794599762203,28.84766295276151,2040,28.06,939.48,1200,8,Black Soil,Coastal,Low
-50.32702337573991,80.22824753926824,544,21.26,435.22,269,25,Alluvial,Coastal,Low
-31.74461341087227,-6.008975656721049,1235,15.75,101.84,1559,-2,Alluvial,Forest,Low
63.365880720429146,0.9594757539021259,2549,3.57,634.12,825,14,Rocky,Forest,Medium
-44.82208167070656,-85.45639493399412,2595,47.1,270.39,3684,4,Alluvial,Grassland,Low
45.09249634132151,9.704746840583084,1215,49.83,455.07,3742,24,Red Soil,Forest,Low
-57.56873095528035,4.797011309962471,2406,4.36,240.94,2298,8,Rocky,Grassland,Medium
-20.473893531423137,-70.84572386345762,2620,15.25,928.51,345,34,Red Soil,Coastal,Low
25.007756409568685,-76.32619073073799,1528,48.1,553.09,371,32,Rocky,Savanna,Low
-57.18687563983891,-153.7783148325741,634,24.54,635.42,3088,7,Red Soil,Shrubland,Low
50.76390492315453,-23.377946998315366,1040,33.54,814.34,545,24,Rocky,Grassland,Low
-0.13887104022192887,67.67266739766205,2492,19.2,841.13,3684,26,Clay,Grassland,Low
-33.676019155807744,24.246188903232337,2837,25.15,483.88,226,27,Alluvial,Desert,Low
58.341863966112925,113.96933520720745,2092,25.08,599.89,3897,24,Alluvial,Forest,Low
49.389258742222395,-103.35682064744132,1416,27.25,636.65,1738,30,Black Soil,Grassland,Low
37.65928812891492,-22.833296824398474,955,13.86,970.45,507,11,Clay,Coastal,Medium
-5.213604659868494,177.56829632484778,1872,32.27,801.8,436,11,Laterite,Desert,Low
13.40189208214737,145.23949107121638,1074,19.0,557.57,3840,32,Rocky,Shrubland,Low
-7.202989758623595,67.45375968331567,1381,6.41,359.51,3092,27,Laterite,Forest,Medium
28.074872223239694,166.20182963833594,2479,29.29,689.95,896,3,Black Soil,Desert,Low
-19.3248889197867,-9.854010721503897,870,13.81,964.82,608,7,Rocky,Desert,Medium
71.72814859233739,49.99980706288443,1318,43.76,964.68,187,20,Rocky,Shrubland,Low
72.87960458714065,1.6591213759697894,644,49.63,381.33,2397,31,Alluvial,Forest,Low
-54.02388444355742,-95.53171490425254,2970,10.51,867.9,2919,32,Rocky,Shrubland,Medium
63.90383259859556,-34.73147122528002,745,14.71,106.04,3146,35,Clay,Coastal,Medium
-54.31872227660109,-141.68749925962317,3,12.96,60.97,3869,-1,Rocky,Savanna,Medium
-55.234307310599284,-4.919602303914672,1867,46.98,735.3,3110,16,Red Soil,Coastal,Low
-49.02359337967273,94.03266297407822,2764,12.85,555.24,1939,11,Alluvial,Grassland,Medium
-57.25578123930462,37.943092737817636,1582,45.47,285.42,3234,27,Red Soil,Grassland,Low
-2.0850304617726394,97.5415086484577,1996,32.66,720.98,1464,31,Red Soil,Desert,Low
31.024057627227023,164.11268939880574,65,22.77,571.46,1971,26,Alluvial,Forest,Low
-7.246549196615575,-129.04449259557185,590,5.77,870.29,2347,-4,Black Soil,Shrubland,Medium
-20.541417569989733,-26.021418542012327,1736,6.38,630.65,195,35,Black Soil,Savanna,Medium
35.242105834133625,-55.83574311452095,342,23.34,951.5,3838,22,Clay,Desert,Low
73.44697237005408,175.69522434817537,322,43.76,6.36,3377,23,Laterite,Desert,Low
-6.98663310713264,96.46822941583076,1982,5.21,335.03,3465,7,Sandy,Coastal,Medium
-0.26757628530186395,40.52833327227131,1573,14.46,757.69,361,6,Sandy,Forest,Medium
56.949985237241066,151.74007951932958,1480,18.86,371.06,1052,-4,Clay,Shrubland,Low
-58.49847368855414,89.40646098831041,1741,0.32,800.05,2308,11,Alluvial,Forest,Medium
15.976274644533149,22.378694491699036,2114,7.24,229.14,3868,7,Sandy,Desert,Medium
24.07494166593429,-22.943700398145552,2533,12.63,616.09,3681,24,Clay,Coastal,Medium
37.502868544480435,159.6247112420304,815,46.2,606.05,2912,0,Red Soil,Forest,Low
-52.15529690704341,-47.22696549058611,704,38.09,408.78,2564,12,Rocky,Coastal,Low
-55.54047402421071,26.421456389241428,2684,24.49,640.33,3450,10,Red Soil,Grassland,Low
48.24911061522057,-27.780503419475764,1815,24.93,221.28,3599,15,Sandy,Desert,Low
-37.86566711093084,-167.55555638908257,1671,17.45,602.56,3935,24,Red Soil,Forest,Low
74.19420904320913,-138.89922055020543,526,20.62,566.02,2863,2,Rocky,Grassland,Low
31.834435493991464,-80.69319971584557,2664,14.28,730.4,2119,25,Black Soil,Grassland,Medium
-2.0418959659750655,115.12525604504185,1003,44.55,383.57,3888,6,Black Soil,Shrubland,Low
31.927438022268163,-88.10566388498353,19,44.7,9.72,3632,31,Clay,Savanna,Low
36.02757267394469,-138.53186889606425,1635,34.91,487.18,2749,14,Red Soil,Coastal,Low
41.85351749225103,-106.76693473829745,2161,4.21,362.6,3737,10,Red Soil,Shrubland,Medium
-36.142992042610416,90.58391968274788,693,38.15,482.76,2352,33,Clay,Shrubland,Low
47.43971454927224,164.43987012700654,1833,49.19,828.17,1189,22,Alluvial,Savanna,Low
2.37148614183657,64.93723205021763,1062,32.98,449.5,2679,27,Laterite,Shrubland,Low
-28.2060556811023,-12.714010714490371,1398,0.89,933.02,2614,1,Sandy,Coastal,Medium
-42.410970197047305,-93.08099281654944,2723,40.0,65.79,2879,24,Rocky,Forest,Low
-25.70516291857208,73.84065801283379,2859,35.97,510.15,2559,9,Red Soil,Grassland,Low
74.08979590022903,-173.49545994594612,955,11.93,597.46,2627,8,Rocky,Grassland,Medium
-25.56418216524043,-28.033988751093545,2986,44.68,600.27,1859,-5,Red Soil,Shrubland,Low
12.31017933743091,-27.783404171841113,2828,7.2,760.53,2390,-4,Clay,Grassland,Medium
-13.437452749092145,-7.777523980318762,1421,19.3,686.77,3509,26,Alluvial,Forest,Low
-12.977497355142717,-115.95971068744022,1436,41.7,754.91,2521,-2,Red Soil,Savanna,Low
8.743105490645604,-43.78662416050631,1278,5.34,190.22,3609,9,Clay,Desert,Medium
-10.829950849972924,-42.49600045558714,781,27.4,930.33,3649,18,Rocky,Desert,Low
20.50937877852172,27.887893394701564,1754,35.51,940.02,3400,25,Alluvial,Coastal,Low
1.6308278855058091,-142.2478015418182,2043,1.04,740.89,3193,3,Alluvial,Forest,Medium
-53.518791109259936,177.34354431902022,95,35.69,897.18,2178,4,Sandy,Savanna,Low
-45.975373833729606,-37.907864009849675,1080,44.24,119.1,3257,6,Black Soil,Coastal,Low
-58.55398560227342,-59.59598037462722,713,28.96,395.54,3240,-3,Laterite,Forest,Low
26.168454353888393,-161.67315045357896,834,17.6,327.77,2599,11,Clay,Forest,Low
27.857055015807788,154.29563410734448,864,23.34,389.92,579,9,Rocky,Shrubland,Low
70.74986616383404,-109.00346619915499,216,2.37,336.79,3814,22,Rocky,Coastal,High
-2.4385552255484697,-129.44007452611078,1979,42.2,731.74,1634,32,Black Soil,Desert,Low
54.344420504898366,146.7374641993428,485,47.97,254.01,1846,8,Red Soil,Grassland,Low
12.696674794954475,139.65506800976243,170,43.77,676.43,395,8,Clay,Forest,Low
-8.473092616549728,-85.35076817796731,1822,23.29,658.02,2014,27,Clay,Forest,Low
42.08711204473191,-176.07189943141705,2944,21.12,701.67,60,23,Black Soil,Savanna,Low
-46.78172662493425,122.65461677735374,652,29.82,843.7,3872,35,Red Soil,Coastal,Low
-4.82804579123632,-117.26431227788146,2751,10.74,13.55,3734,25,Alluvial,Desert,Medium
0.2502111282168258,-116.77648146485554,886,25.24,278.08,3253,7,Rocky,Shrubland,Low
-50.41672552759395,97.58521443727255,2637,21.79,89.92,1085,28,Red Soil,Forest,Low
49.03451292720338,49.383263635888284,2333,5.61,625.17,770,22,Clay,Shrubland,Medium
-36.5562797595186,-14.99371798810347,1422,6.6,125.0,1479,24,Sandy,Grassland,Medium
-22.804271875451327,1.685232185722782,1877,25.01,844.88,2460,5,Black Soil,Savanna,Low
45.495387885265785,-25.926891517600552,1121,41.57,482.41,1045,-2,Alluvial,Savanna,Low
53.98241171255012,-108.32886270193637,622,44.91,592.37,1386,31,Sandy,Shrubland,Low
-54.58800873572183,-58.79041429019128,1639,18.24,919.7,3928,27,Alluvial,Coastal,Low
24.368718525231884,-81.77298040934832,230,41.36,32.62,685,1,Sandy,Forest,Low
-37.37966608204434,-38.20680924934584,1841,33.29,804.33,697,19,Sandy,Coastal,Low
-54.50985940841291,-163.36381001806183,2091,4.62,304.59,2155,33,Black Soil,Coastal,Medium
49.64001916342107,-107.45288844057629,2272,2.03,531.87,2203,5,Alluvial,Grassland,Medium
-33.16471140112424,-167.35851865337796,558,41.53,642.71,194,2,Sandy,Desert,Low
58.558666677386114,-96.2723988393952,2751,29.36,793.08,2623,8,Clay,Desert,Low
56.847578303487765,60.85645477515857,2514,25.04,740.02,499,16,Alluvial,Coastal,Low
4.342864925865953,-153.44041146200678,1471,27.46,724.0,2517,17,Laterite,Coastal,Low
39.49376362007561,102.37996124085453,2066,38.72,133.16,3378,29,Black Soil,Coastal,Low
31.75675166566974,-49.53536467984401,2364,34.06,310.7,2982,29,Laterite,Coastal,Low
35.92144170692045,166.441495675898,2365,10.52,340.65,1277,16,Black Soil,Shrubland,Medium
62.99165483653941,162.7963347241187,2433,31.4,475.02,242,-4,Sandy,Forest,Low
42.12627624338835,21.961187215081225,1316,30.37,95.75,2144,11,Red Soil,Grassland,Low
38.43921350021843,55.01606888123845,1823,22.23,453.97,841,2,Black Soil,Forest,Low
66.47856376677308,-158.95424138326862,2166,4.09,825.47,1391,27,Red Soil,Shrubland,Medium
-44.69967195302893,-176.3150085727864,431,19.85,776.64,1791,13,Red Soil,Desert,Low
-19.525812524448156,179.7572403861006,1916,44.89,758.78,3561,9,Laterite,Grassland,Low
-14.542752235874765,24.355160429940724,2742,28.13,973.66,1217,-2,Rocky,Forest,Low
-36.382927437007936,100.67858317539202,1830,36.32,649.77,2568,6,Alluvial,Grassland,Low
27.86850162653755,-64.05005778917851,2443,10.2,185.56,291,14,Clay,Shrubland,Medium
27.47478973616056,-136.1863770235865,1293,32.57,94.61,2421,31,Laterite,Coastal,Low
0.10533650212785517,53.081231723109,727,44.28,662.02,3962,31,Sandy,Coastal,Low
41.28844579969564,109.95029906762761,2879,38.79,306.45,2702,-2,Laterite,Shrubland,Low
-4.979074100092966,36.231550083314374,1545,1.09,552.77,2372,26,Clay,Forest,Medium
-1.4709023218090067,-0.7307415365539782,1945,44.28,915.03,266,21,Alluvial,Grassland,Low
-12.728006604672345,-19.733302820540928,1164,22.29,593.83,2833,35,Alluvial,Coastal,Low
1.6548643196617832,128.0242015563503,643,47.69,792.45,2281,35,Sandy,Grassland,Low
-6.902340707003134,-48.13253630772928,26,42.59,738.7,1243,5,Rocky,Coastal,Low
-31.920855708625062,-12.707278711820749,920,8.84,641.37,1004,18,Rocky,Grassland,Medium
37.96417829866169,-123.74019104585587,1129,29.31,552.22,3872,15,Clay,Savanna,Low
-8.008516768614875,-149.7808938435826,939,43.56,808.12,3617,30,Alluvial,Coastal,Low
-15.507868146177408,-124.83021068354606,1781,10.84,927.58,1356,6,Sandy,Savanna,Medium
27.97843450988968,16.073159926525648,353,45.19,658.06,239,33,Clay,Coastal,Low
-2.2459165064751048,-156.9485369704052,2336,47.26,605.85,2875,9,Laterite,Grassland,Low
-35.19991029170012,-51.33522399948811,1293,18.32,857.7,3542,4,Red Soil,Shrubland,Low
34.21430854732047,20.45569794140272,2794,28.68,226.67,2024,13,Black Soil,Shrubland,Low
-21.76278777664897,67.07535202064045,979,18.49,872.61,58,1,Clay,Coastal,Low
54.39665661875492,156.44236576660944,2361,39.97,280.85,2297,23,Sandy,Grassland,Low
25.317530196011262,-57.59265969598971,271,46.58,968.21,3052,7,Red Soil,Grassland,Low
-33.186348122120194,14.75992113123047,1180,18.68,243.49,3775,7,Clay,Shrubland,Low
41.68778265887222,-177.0793409205639,2792,26.69,238.27,3315,19,Alluvial,Coastal,Low
-15.461918125567962,85.1079585294583,1872,43.55,123.73,3605,17,Laterite,Forest,Low
64.62293488419567,-12.708876280822068,2528,15.77,559.01,1968,12,Black Soil,Shrubland,Low
-30.180703327228994,49.908573967134714,651,31.46,13.75,3657,23,Rocky,Savanna,Low
-33.78285368553194,-172.86525975788234,1651,36.01,164.66,679,14,Clay,Desert,Low
37.288030880862166,-1.6547606078216575,434,31.0,546.24,3897,16,Alluvial,Desert,Low
40.380984065924,100.81057111113068,1892,16.18,734.79,1230,26,Rocky,Forest,Low
-9.871287752067119,-46.15822810505304,1353,19.36,966.1,593,10,Black Soil,Grassland,Low
-28.70607896496759,99.89280602877045,882,6.21,924.69,1278,12,Laterite,Coastal,Medium
-46.26851524731745,34.45964638861301,1392,32.59,571.61,2132,23,Clay,Grassland,Low
-4.210666329237213,-17.294082048154337,2488,8.14,871.19,3860,15,Black Soil,Coastal,Medium
-0.9786965707126214,-139.5454126850179,207,38.49,948.45,3445,1,Black Soil,Savanna,Low
22.196898627579614,-7.094550728491356,2942,38.71,532.43,3289,35,Black Soil,Grassland,Low
4.6282479569646,127.73080271216429,1640,23.24,763.19,3285,4,Laterite,Desert,Low
-11.560800488113578,-156.52601378917734,189,6.34,788.37,1702,12,Black Soil,Coastal,Medium
5.369879775552377,-13.435451835092039,1081,49.76,472.66,3335,-3,Laterite,Desert,Low
-7.099367258061733,-81.91471493976138,3,34.94,527.67,2256,10,Black Soil,Grassland,Low
15.235148747518892,109.29758639394197,1597,33.43,126.65,3267,8,Rocky,Coastal,Low
17.61316627317761,69.35779342662363,276,36.49,908.17,2945,-1,Alluvial,Desert,Low
4.814063177561749,51.64580882948124,1046,12.35,893.74,727,14,Sandy,Forest,Medium
68.63228455960521,-17.03020618381325,1191,1.99,756.88,2416,14,Rocky,Grassland,Medium
16.71613561560271,-164.57842246865275,1010,5.68,791.87,1130,14,Sandy,Grassland,Medium
-33.23754474525624,-17.328568659187937,1913,33.74,307.29,695,17,Laterite,Grassland,Low
49.53804277941927,-27.722693102033446,1040,49.06,634.24,210,15,Alluvial,Grassland,Low
-31.97154873553357,-12.43409169387985,2169,36.24,928.7,968,8,Rocky,Grassland,Low
-58.96668089834111,132.61288761023872,1109,6.68,179.77,2288,16,Sandy,Shrubland,Medium
28.287785926534994,145.25698468975145,281,27.18,844.36,1345,15,Rocky,Savanna,Low
38.07219328092931,-68.3079047876548,435,23.4,210.32,1838,-4,Sandy,Savanna,Low
-3.383096884634078,92.22889435492579,1497,21.56,136.95,433,35,Clay,Desert,Low
20.836026966192776,-74.84305775634145,2679,40.79,276.37,985,19,Alluvial,Forest,Low
21.765544714825438,134.08844189079485,91,12.81,787.14,867,22,Black Soil,Shrubland,Medium
59.92647738660472,-63.55249312013429,618,38.97,219.62,1917,35,Alluvial,Coastal,Low
-15.150152191110216,142.1689664827415,582,29.46,211.41,2115,17,Laterite,Shrubland,Low
-6.851325027643917,-97.92524084210538,1578,26.63,532.83,1347,22,Sandy,Forest,Low
29.330973869933658,85.24286355735512,1580,6.37,585.39,1086,7,Black Soil,Desert,Medium
45.096051621533306,19.451739722546193,1024,35.49,487.38,1607,20,Red Soil,Shrubland,Low
19.113135130657326,-101.45322879372694,2281,3.18,258.27,785,29,Clay,Coastal,Medium
-25.98982645848332,59.75557727576617,461,41.11,239.37,1636,9,Clay,Savanna,Low
16.592025796128695,-36.085374412557314,2282,48.57,360.05,2792,23,Red Soil,Desert,Low
-25.196559927926742,-6.877695494543673,2775,21.08,735.12,265,-3,Sandy,Coastal,Low
6.4846584118436965,-65.63534290404844,854,31.61,67.09,1998,26,Black Soil,Savanna,Low
-59.1637605409989,-71.00138904803183,1696,16.73,924.6,1232,-2,Sandy,Grassland,Low
14.333870015983138,52.18460709816193,1149,34.39,287.7,2444,10,Alluvial,Forest,Low
73.87238020088671,40.073236369911456,2605,12.87,654.29,81,28,Sandy,Savanna,Medium
69.9589627549683,-150.02999772157577,2853,47.68,147.07,3136,14,Black Soil,Shrubland,Low
-48.86227458935504,-89.88327696955008,2013,32.32,274.59,3940,5,Laterite,Shrubland,Low
-22.52337630696144,-20.985523429630774,196,14.13,837.22,856,7,Red Soil,Desert,Medium
23.346543622493698,147.4338638144585,2132,19.67,131.89,3907,20,Clay,Coastal,Low
14.209696754381199,39.64597276956724,114,21.72,840.49,1265,35,Rocky,Savanna,Low
-1.4944047485073852,93.77370978304657,72,24.51,262.86,1483,10,Rocky,Shrubland,Low
61.81076523490813,-127.55945124439307,2597,36.09,911.72,289,26,Red Soil,Grassland,Low
60.380578442512714,-91.20359169673917,2933,31.03,588.09,3963,9,Rocky,Desert,Low
27.471153245770708,-160.6559379021916,180,42.79,327.52,2449,31,Laterite,Grassland,Low
7.242348014426597,33.366554547252235,1278,46.52,435.91,3650,29,Alluvial,Desert,Low
-41.60453851079973,155.35975105575488,1336,24.43,119.55,3162,17,Rocky,Grassland,Low
62.10414140228279,-0.6114030166354212,885,32.87,250.43,1777,21,Red Soil,Forest,Low
69.51301285280354,-79.9695255691799,2649,10.55,358.42,1237,8,Rocky,Grassland,Medium
-43.61400644231944,-23.864561773586786,1082,10.47,597.93,3103,14,Clay,Shrubland,Medium
-27.909121190514213,67.49828311462036,2519,32.24,112.69,300,5,Black Soil,Desert,Low
64.16937302090759,22.51025787244083,735,19.74,6.33,561,22,Clay,Grassland,Low
-53.17730526353609,-91.05402905406503,912,12.46,140.55,2823,22,Rocky,Shrubland,Medium
-25.543487396729148,19.261931719261213,1731,45.04,208.7,3379,-3,Black Soil,Shrubland,Low
44.90819045364961,70.9845452393105,977,2.98,211.27,1713,20,Sandy,Forest,Medium
-52.12132570619714,-60.40637796386845,647,23.18,728.14,1429,10,Black Soil,Shrubland,Low
53.90662933921875,-39.57655130652978,2986,49.32,746.91,2649,15,Red Soil,Coastal,Low
72.75748156100335,-8.26363102527597,2621,6.39,447.41,894,0,Sandy,Coastal,Medium
45.1149488744816,-8.807212212011137,1864,48.85,608.93,1859,8,Red Soil,Desert,Low
20.680027209767047,-127.62355498433769,1965,40.77,768.18,2416,33,Rocky,Coastal,Low
43.97695349099358,146.76557266858805,1828,17.34,561.88,1362,0,Alluvial,Forest,Low
43.63010834344142,8.244091573577094,913,29.04,912.83,2423,29,Laterite,Coastal,Low
37.7681283866376,178.1870849348864,1315,18.9,452.68,2130,3,Red Soil,Grassland,Low
37.370071943739845,135.38789651529777,450,41.68,381.43,1966,21,Rocky,Forest,Low
-10.662682738599052,57.40483033568751,155,39.36,683.11,188,2,Laterite,Forest,Low
25.312092469139117,-179.34012076291822,2878,7.24,15.59,3215,20,Black Soil,Coastal,Medium
-30.37632160127873,9.831420780846571,269,37.68,980.12,1049,34,Clay,Forest,Low
-3.9736387742859165,-112.3339073862787,1391,37.88,102.85,2933,22,Rocky,Desert,Low
23.718774706108505,14.189464110995232,10,28.14,318.63,1629,5,Alluvial,Coastal,Low
51.0203651981073,-61.26122020243602,54,48.89,804.74,2069,34,Red Soil,Savanna,Low
55.63450391001986,102.54018153737928,708,8.08,987.68,1823,27,Alluvial,Shrubland,Medium
-44.466461761565036,-132.354227154508,473,3.82,952.79,1485,31,Clay,Coastal,High
59.815124392863126,-47.36770480025115,2148,23.61,204.01,3002,21,Red Soil,Shrubland,Low
43.62035211560881,9.029226787301127,173,2.0,372.52,3456,30,Red Soil,Grassland,High
44.2859353769001,-6.889795499929932,361,13.58,126.89,1639,8,Black Soil,Savanna,Medium
-53.084141316902716,-90.08915598211937,2022,27.73,943.56,2971,12,Alluvial,Desert,Low
63.6859021115074,22.6042150076685,1685,42.73,193.06,328,30,Red Soil,Grassland,Low
-41.34112824340809,47.40922920403898,1932,34.69,758.66,2165,29,Laterite,Forest,Low
35.50699328187129,148.454322480187,127,48.71,532.99,1774,26,Red Soil,Shrubland,Low
-22.957342444087892,38.40754350399607,2289,38.75,939.74,2220,19,Red Soil,Forest,Low
-46.381700690527175,-101.38400893531852,181,10.24,500.71,3449,22,Red Soil,Forest,Medium
-7.275444682923606,-165.27859854471134,1689,47.49,644.18,429,-2,Black Soil,Coastal,Low
-5.054984316932661,-14.63186706545585,644,19.41,502.95,1961,35,Laterite,Grassland,Low
65.5591080297035,84.41077923762128,968,36.33,220.48,997,-5,Clay,Shrubland,Low
50.91366315164019,156.26109185802056,1720,18.73,145.31,3605,5,Sandy,Shrubland,Low
31.7556505600525,116.73046301751623,2148,45.06,616.23,2539,8,Black Soil,Forest,Low
-19.15957563084497,-86.17037718714101,1955,20.24,847.19,575,-1,Rocky,Shrubland,Low
-4.099551706527677,-102.51404696016348,132,21.87,972.06,1887,25,Rocky,Grassland,Low
-1.628646854147071,-149.53104803167776,2260,22.89,11.86,3766,15,Alluvial,Shrubland,Low
28.162084981727745,11.820260666674614,964,25.58,185.86,735,16,Red Soil,Coastal,Low
-4.179332932464746,-13.75629348617079,2201,13.1,614.06,1130,-4,Red Soil,Forest,Medium
40.40383032700721,92.73420181404038,1594,15.04,833.77,3114,13,Black Soil,Desert,Low
-5.927277411912357,-49.67325139630509,2929,47.74,827.71,1931,9,Clay,Desert,Low
53.67704893982918,152.85440217912776,1967,0.37,748.05,430,10,Red Soil,Desert,Medium
54.215087199480465,136.8275647772527,2176,47.56,137.87,1191,2,Sandy,Shrubland,Low
2.22515250269155,-105.7824027584449,1860,4.35,338.69,1508,24,Rocky,Coastal,Medium
66.32458474372989,131.48624326372294,737,28.59,909.34,3743,-1,Alluvial,Shrubland,Low
16.96570139495421,-16.784854501410905,1307,35.05,16.68,2505,28,Black Soil,Desert,Low
44.11065424668523,28.303071675948416,2292,6.54,466.29,2180,30,Rocky,Forest,Medium
-47.5318694286254,123.76201946915148,1980,24.51,989.27,1438,32,Clay,Savanna,Low
2.3721130122816305,-179.94674948518855,1217,19.78,268.56,1933,30,Rocky,Savanna,Low
71.50194256861195,170.57639778736268,2574,14.19,134.14,1455,23,Rocky,Shrubland,Medium
-10.015170028019462,146.48187795661175,2037,1.28,862.94,1581,21,Rocky,Coastal,Medium
15.411971645468086,-16.49119752161573,444,1.78,605.57,1598,4,Sandy,Grassland,High
25.845411797650797,-16.804703464295017,1551,49.34,39.78,605,31,Clay,Forest,Low
-29.104643195737008,-179.6351491874565,1849,18.07,50.61,3025,25,Black Soil,Shrubland,Low
20.69552046958802,1.171157489318233,1656,22.66,162.59,3082,32,Red Soil,Coastal,Low
-52.56268913238702,-178.351310860946,649,1.92,430.75,3266,17,Clay,Grassland,Medium
31.76392490434104,158.28190863853808,224,17.4,927.96,3242,6,Sandy,Coastal,Low
-6.48275567440772,-166.2318344344748,2769,22.84,893.9,3946,2,Red Soil,Shrubland,Low
-28.30765323931751,-111.86339607614251,473,31.01,222.42,3349,2,Laterite,Desert,Low
49.018669290551415,122.39870476039351,2591,41.93,712.86,1550,15,Rocky,Coastal,Low
72.71131253207705,0.9900846297188082,1930,28.9,947.1,1027,33,Black Soil,Grassland,Low
-14.475404847485002,160.7815472543781,1253,34.03,228.98,2858,32,Red Soil,Grassland,Low
-20.243149681546008,73.75052323552751,2346,22.82,703.98,2879,12,Black Soil,Savanna,Low
54.819361992150476,-152.0504890456797,1600,3.48,140.73,1691,0,Alluvial,Coastal,Medium
22.17482073289213,130.82837935919906,797,39.57,813.4,3811,1,Rocky,Shrubland,Low
55.169571130226046,-129.98710244909017,2645,25.14,931.04,2352,17,Laterite,Coastal,Low
48.257712320689635,87.27879988077802,1826,8.15,739.99,999,34,Black Soil,Forest,Medium
-24.598697323172594,-46.620188288061684,2885,38.81,523.17,3233,1,Clay,Shrubland,Low
-28.2081587540225,145.27555275710807,411,41.77,908.69,3714,21,Sandy,Desert,Low
-18.159996239277355,-67.86033098143706,2722,43.84,788.01,1202,0,Red Soil,Grassland,Low
13.891866502469242,-5.921623003510717,2223,23.58,673.38,199,9,Rocky,Desert,Low
-48.66580440756352,-151.32867075413768,1035,24.82,648.54,2195,3,Rocky,Savanna,Low
22.709948223569242,2.000577901394024,232,36.33,321.92,1153,15,Black Soil,Grassland,Low
61.40628112194034,143.74583281166247,1047,23.39,541.63,1513,19,Black Soil,Grassland,Low
9.963169213721585,-133.05345160772788,215,46.36,304.2,508,7,Laterite,Forest,Low
69.52463713096674,-55.911732424696794,625,28.35,789.25,3103,5,Red Soil,Grassland,Low
-13.367890087875473,-132.19243900669636,2741,29.68,664.22,2449,34,Rocky,Savanna,Low
12.5240630999444,-78.07204804549077,2127,7.72,804.82,3287,23,Sandy,Desert,Medium
-50.91569382639442,23.75174229053465,1870,43.17,443.84,3743,3,Sandy,Grassland,Low
69.27352249416512,-42.47262505194263,2653,48.62,288.76,3712,26,Sandy,Forest,Low
4.5334624280402664,-167.66359236684752,1376,2.96,317.26,464,17,Alluvial,Coastal,Medium
69.9966653261803,-107.61186806784103,2747,20.22,745.1,2707,35,Clay,Grassland,Low
-55.42520038709244,-11.90263006586153,2880,16.04,864.12,69,10,Rocky,Forest,Low
-51.72136739380801,-135.30253873933844,1791,15.96,887.91,2978,30,Alluvial,Desert,Low
22.65664960903031,-60.59684556978161,1830,31.25,288.58,1485,-3,Laterite,Savanna,Low
-47.54520904394931,64.17914647097538,593,42.9,211.21,3915,6,Alluvial,Desert,Low
-37.828133239385195,71.8131290393984,706,48.68,259.04,1093,23,Clay,Savanna,Low
16.497526049117198,102.28099650155951,508,33.39,456.44,1119,32,Alluvial,Shrubland,Low
16.17737557439864,128.26785051188978,2481,37.75,588.21,3254,24,Sandy,Desert,Low
-5.744981025800321,103.13733038052015,195,36.42,430.08,2000,19,Clay,Savanna,Low
-46.723551193093385,-21.658607901472408,1908,41.88,444.94,2042,19,Alluvial,Shrubland,Low
